Time(ns),ComponentType,ComponentID,EventType,Value
708000.00,PE,0,IDLE,0.62
709000.00,PE,0,IDLE,0.62
710000.00,PE,0,IDLE,0.62
711000.00,PE,0,IDLE,0.62
712000.00,PE,0,IDLE,0.62
713000.00,PE,0,IDLE,0.62
714000.00,PE,0,IDLE,0.62
715000.00,PE,0,IDLE,0.62
716000.00,PE,0,IDLE,0.62
717000.00,PE,0,IDLE,0.62
718000.00,PE,0,IDLE,0.62
719000.00,PE,0,IDLE,0.62
720000.00,PE,0,IDLE,0.62
721000.00,PE,0,IDLE,0.62
722000.00,PE,0,IDLE,0.62
723000.00,PE,0,IDLE,0.62
724000.00,PE,0,IDLE,0.62
725000.00,PE,0,IDLE,0.62
726000.00,PE,0,IDLE,0.62
727000.00,PE,0,IDLE,0.62
728000.00,PE,0,IDLE,0.62
729000.00,PE,0,IDLE,0.62
730000.00,PE,0,IDLE,0.62
731000.00,PE,0,IDLE,0.62
732000.00,PE,0,IDLE,0.62
733000.00,PE,0,IDLE,0.62
734000.00,PE,0,IDLE,0.62
735000.00,PE,0,IDLE,0.62
736000.00,PE,0,IDLE,0.62
737000.00,PE,0,IDLE,0.62
738000.00,PE,0,IDLE,0.62
739000.00,PE,0,IDLE,0.62
740000.00,PE,0,IDLE,0.62
741000.00,PE,0,IDLE,0.62
742000.00,PE,0,IDLE,0.62
743000.00,PE,0,IDLE,0.62
744000.00,PE,0,IDLE,0.62
745000.00,PE,0,IDLE,0.62
746000.00,PE,0,IDLE,0.62
747000.00,PE,0,IDLE,0.62
748000.00,PE,0,IDLE,0.62
749000.00,PE,0,IDLE,0.62
750000.00,PE,0,IDLE,0.62
751000.00,PE,0,IDLE,0.62
752000.00,PE,0,IDLE,0.62
753000.00,PE,0,IDLE,0.62
754000.00,PE,0,IDLE,0.62
755000.00,PE,0,IDLE,0.62
756000.00,PE,0,IDLE,0.62
757000.00,PE,0,IDLE,0.62
758000.00,PE,0,IDLE,0.62
759000.00,PE,0,IDLE,0.62
760000.00,PE,0,IDLE,0.62
761000.00,PE,0,IDLE,0.62
762000.00,PE,0,IDLE,0.62
763000.00,PE,0,IDLE,0.62
764000.00,PE,0,IDLE,0.62
765000.00,PE,0,IDLE,0.62
766000.00,PE,0,IDLE,0.62
767000.00,PE,0,IDLE,0.62
768000.00,PE,0,IDLE,0.62
769000.00,PE,0,IDLE,0.62
770000.00,PE,0,IDLE,0.62
771000.00,PE,0,IDLE,0.62
772000.00,PE,0,IDLE,0.62
773000.00,PE,0,IDLE,0.62
774000.00,PE,0,IDLE,0.62
775000.00,PE,0,IDLE,0.62
776000.00,PE,0,IDLE,0.62
777000.00,PE,0,IDLE,0.62
778000.00,PE,0,IDLE,0.62
779000.00,PE,0,IDLE,0.62
780000.00,PE,0,IDLE,0.62
781000.00,PE,0,IDLE,0.62
782000.00,PE,0,IDLE,0.62
783000.00,PE,0,IDLE,0.62
784000.00,PE,0,IDLE,0.62
785000.00,PE,0,IDLE,0.62
786000.00,PE,0,IDLE,0.62
787000.00,PE,0,IDLE,0.62
788000.00,PE,0,IDLE,0.62
789000.00,PE,0,IDLE,0.62
790000.00,PE,0,IDLE,0.62
791000.00,PE,0,IDLE,0.62
792000.00,PE,0,IDLE,0.62
793000.00,PE,0,IDLE,0.62
794000.00,PE,0,IDLE,0.62
795000.00,PE,0,IDLE,0.62
796000.00,PE,0,IDLE,0.62
797000.00,PE,0,IDLE,0.62
798000.00,PE,0,IDLE,0.62
799000.00,PE,0,IDLE,0.62
800000.00,PE,0,IDLE,0.62
801000.00,PE,0,IDLE,0.62
802000.00,PE,0,IDLE,0.62
803000.00,PE,0,IDLE,0.62
804000.00,PE,0,IDLE,0.62
805000.00,PE,0,IDLE,0.62
806000.00,PE,0,IDLE,0.62
807000.00,PE,0,IDLE,0.62
808000.00,PE,0,IDLE,0.62
809000.00,PE,0,IDLE,0.62
810000.00,PE,0,IDLE,0.62
811000.00,PE,0,IDLE,0.62
812000.00,PE,0,IDLE,0.62
813000.00,PE,0,IDLE,0.62
814000.00,PE,0,IDLE,0.62
815000.00,PE,0,IDLE,0.62
816000.00,PE,0,IDLE,0.62
817000.00,PE,0,IDLE,0.62
818000.00,PE,0,IDLE,0.62
819000.00,PE,0,IDLE,0.62
820000.00,PE,0,IDLE,0.62
821000.00,PE,0,IDLE,0.62
822000.00,PE,0,IDLE,0.62
823000.00,PE,0,IDLE,0.62
824000.00,PE,0,IDLE,0.62
825000.00,PE,0,IDLE,0.62
826000.00,PE,0,IDLE,0.62
827000.00,PE,0,IDLE,0.62
828000.00,PE,0,IDLE,0.62
829000.00,PE,0,IDLE,0.62
830000.00,PE,0,IDLE,0.62
831000.00,PE,0,IDLE,0.62
832000.00,PE,0,IDLE,0.62
833000.00,PE,0,IDLE,0.62
834000.00,PE,0,IDLE,0.62
835000.00,PE,0,IDLE,0.62
836000.00,PE,0,IDLE,0.62
837000.00,PE,0,IDLE,0.62
838000.00,PE,0,IDLE,0.62
839000.00,PE,0,IDLE,0.62
840000.00,PE,0,IDLE,0.62
841000.00,PE,0,IDLE,0.62
842000.00,PE,0,IDLE,0.62
843000.00,PE,0,IDLE,0.62
844000.00,PE,0,IDLE,0.62
845000.00,PE,0,IDLE,0.62
846000.00,PE,0,IDLE,0.62
847000.00,PE,0,IDLE,0.62
848000.00,PE,0,IDLE,0.62
849000.00,PE,0,IDLE,0.62
850000.00,PE,0,IDLE,0.62
851000.00,PE,0,IDLE,0.62
852000.00,PE,0,IDLE,0.62
853000.00,PE,0,IDLE,0.62
854000.00,PE,0,IDLE,0.62
855000.00,PE,0,IDLE,0.62
856000.00,PE,0,IDLE,0.62
857000.00,PE,0,IDLE,0.62
858000.00,PE,0,IDLE,0.62
859000.00,PE,0,IDLE,0.62
860000.00,PE,0,IDLE,0.62
861000.00,PE,0,IDLE,0.62
862000.00,PE,0,IDLE,0.62
863000.00,PE,0,IDLE,0.62
864000.00,PE,0,IDLE,0.62
865000.00,PE,0,IDLE,0.62
866000.00,PE,0,IDLE,0.62
867000.00,PE,0,IDLE,0.62
868000.00,PE,0,IDLE,0.62
869000.00,PE,0,IDLE,0.62
870000.00,PE,0,IDLE,0.62
871000.00,PE,0,IDLE,0.62
872000.00,PE,0,IDLE,0.62
873000.00,PE,0,IDLE,0.62
874000.00,PE,0,IDLE,0.62
875000.00,PE,0,IDLE,0.62
876000.00,PE,0,IDLE,0.62
877000.00,PE,0,IDLE,0.62
878000.00,PE,0,IDLE,0.62
879000.00,PE,0,IDLE,0.62
880000.00,PE,0,IDLE,0.62
881000.00,PE,0,IDLE,0.62
882000.00,PE,0,IDLE,0.62
883000.00,PE,0,IDLE,0.62
884000.00,PE,0,IDLE,0.62
885000.00,PE,0,IDLE,0.62
886000.00,PE,0,IDLE,0.62
887000.00,PE,0,IDLE,0.62
888000.00,PE,0,IDLE,0.62
889000.00,PE,0,IDLE,0.62
890000.00,PE,0,IDLE,0.62
891000.00,PE,0,IDLE,0.62
892000.00,PE,0,IDLE,0.62
893000.00,PE,0,IDLE,0.62
894000.00,PE,0,IDLE,0.62
895000.00,PE,0,IDLE,0.62
896000.00,PE,0,IDLE,0.62
897000.00,PE,0,IDLE,0.62
898000.00,PE,0,IDLE,0.62
899000.00,PE,0,IDLE,0.62
900000.00,PE,0,IDLE,0.62
901000.00,PE,0,IDLE,0.62
902000.00,PE,0,IDLE,0.62
903000.00,PE,0,IDLE,0.62
904000.00,PE,0,IDLE,0.62
905000.00,PE,0,IDLE,0.62
906000.00,PE,0,IDLE,0.62
907000.00,PE,0,IDLE,0.62
908000.00,PE,0,IDLE,0.62
909000.00,PE,0,IDLE,0.62
910000.00,PE,0,IDLE,0.62
911000.00,PE,0,IDLE,0.62
912000.00,PE,0,IDLE,0.62
913000.00,PE,0,IDLE,0.62
914000.00,PE,0,IDLE,0.62
915000.00,PE,0,IDLE,0.62
916000.00,PE,0,IDLE,0.62
917000.00,PE,0,IDLE,0.62
918000.00,PE,0,IDLE,0.62
919000.00,PE,0,IDLE,0.62
920000.00,PE,0,IDLE,0.62
921000.00,PE,0,IDLE,0.62
922000.00,PE,0,IDLE,0.62
923000.00,PE,0,IDLE,0.62
924000.00,PE,0,IDLE,0.62
925000.00,PE,0,IDLE,0.62
926000.00,PE,0,IDLE,0.62
927000.00,PE,0,IDLE,0.62
928000.00,PE,0,IDLE,0.62
929000.00,PE,0,IDLE,0.62
930000.00,PE,0,IDLE,0.62
931000.00,PE,0,IDLE,0.62
932000.00,PE,0,IDLE,0.62
933000.00,PE,0,IDLE,0.62
934000.00,PE,0,IDLE,0.62
935000.00,PE,0,IDLE,0.62
936000.00,PE,0,IDLE,0.62
937000.00,PE,0,IDLE,0.62
938000.00,PE,0,IDLE,0.62
939000.00,PE,0,IDLE,0.62
940000.00,PE,0,IDLE,0.62
941000.00,PE,0,IDLE,0.62
942000.00,PE,0,IDLE,0.62
943000.00,PE,0,IDLE,0.62
944000.00,PE,0,IDLE,0.62
945000.00,PE,0,IDLE,0.62
946000.00,PE,0,IDLE,0.62
947000.00,PE,0,IDLE,0.62
948000.00,PE,0,IDLE,0.62
949000.00,PE,0,IDLE,0.62
950000.00,PE,0,IDLE,0.62
951000.00,PE,0,IDLE,0.62
952000.00,PE,0,IDLE,0.62
953000.00,PE,0,IDLE,0.62
954000.00,PE,0,IDLE,0.62
955000.00,PE,0,IDLE,0.62
956000.00,PE,0,IDLE,0.62
957000.00,PE,0,IDLE,0.62
958000.00,PE,0,IDLE,0.62
959000.00,PE,0,IDLE,0.62
960000.00,PE,0,IDLE,0.62
961000.00,PE,0,IDLE,0.62
962000.00,PE,0,IDLE,0.62
963000.00,PE,0,IDLE,0.62
964000.00,PE,0,IDLE,0.62
965000.00,PE,0,IDLE,0.62
966000.00,PE,0,IDLE,0.62
967000.00,PE,0,IDLE,0.62
968000.00,PE,0,IDLE,0.62
969000.00,PE,0,IDLE,0.62
970000.00,PE,0,IDLE,0.62
971000.00,PE,0,IDLE,0.62
972000.00,PE,0,IDLE,0.62
973000.00,PE,0,IDLE,0.62
974000.00,PE,0,IDLE,0.62
975000.00,PE,0,IDLE,0.62
976000.00,PE,0,IDLE,0.62
977000.00,PE,0,IDLE,0.62
978000.00,PE,0,IDLE,0.62
979000.00,PE,0,IDLE,0.62
980000.00,PE,0,IDLE,0.62
981000.00,PE,0,IDLE,0.62
982000.00,PE,0,IDLE,0.62
983000.00,PE,0,IDLE,0.62
984000.00,PE,0,IDLE,0.62
985000.00,PE,0,IDLE,0.62
986000.00,PE,0,IDLE,0.62
987000.00,PE,0,IDLE,0.62
988000.00,PE,0,IDLE,0.62
989000.00,PE,0,IDLE,0.62
990000.00,PE,0,IDLE,0.62
991000.00,PE,0,IDLE,0.62
992000.00,PE,0,IDLE,0.62
993000.00,PE,0,IDLE,0.62
994000.00,PE,0,IDLE,0.62
995000.00,PE,0,IDLE,0.62
996000.00,PE,0,IDLE,0.62
997000.00,PE,0,IDLE,0.62
998000.00,PE,0,IDLE,0.62
999000.00,PE,0,IDLE,0.62
1000000.00,PE,0,IDLE,0.62
1001000.00,PE,0,IDLE,0.62
1002000.00,PE,0,IDLE,0.62
1003000.00,PE,0,IDLE,0.62
1004000.00,PE,0,IDLE,0.62
1005000.00,PE,0,IDLE,0.62
1006000.00,PE,0,IDLE,0.62
1007000.00,PE,0,IDLE,0.62
1008000.00,PE,0,IDLE,0.62
1009000.00,PE,0,IDLE,0.62
1010000.00,PE,0,IDLE,0.62
1011000.00,PE,0,IDLE,0.62
1012000.00,PE,0,IDLE,0.62
1013000.00,PE,0,IDLE,0.62
1014000.00,PE,0,IDLE,0.62
1015000.00,PE,0,IDLE,0.62
1016000.00,PE,0,IDLE,0.62
1017000.00,PE,0,IDLE,0.62
1018000.00,PE,0,IDLE,0.62
1019000.00,PE,0,IDLE,0.62
1020000.00,PE,0,IDLE,0.62
1021000.00,PE,0,IDLE,0.62
1022000.00,PE,0,IDLE,0.62
1023000.00,PE,0,IDLE,0.62
1024000.00,PE,0,IDLE,0.62
1025000.00,PE,0,IDLE,0.62
1026000.00,PE,0,IDLE,0.62
1027000.00,PE,0,IDLE,0.62
1028000.00,PE,0,IDLE,0.62
1029000.00,PE,0,IDLE,0.62
1030000.00,PE,0,IDLE,0.62
1031000.00,PE,0,IDLE,0.62
1032000.00,PE,0,IDLE,0.62
1033000.00,PE,0,IDLE,0.62
1034000.00,PE,0,IDLE,0.62
1035000.00,PE,0,IDLE,0.62
1036000.00,PE,0,IDLE,0.62
1037000.00,PE,0,IDLE,0.62
1038000.00,PE,0,IDLE,0.62
1039000.00,PE,0,IDLE,0.62
1040000.00,PE,0,IDLE,0.62
1041000.00,PE,0,IDLE,0.62
1042000.00,PE,0,IDLE,0.62
1043000.00,PE,0,IDLE,0.62
1044000.00,PE,0,IDLE,0.62
1045000.00,PE,0,IDLE,0.62
1046000.00,PE,0,IDLE,0.62
1047000.00,PE,0,IDLE,0.62
1048000.00,PE,0,IDLE,0.62
1049000.00,PE,0,IDLE,0.62
1050000.00,PE,0,IDLE,0.62
1051000.00,PE,0,IDLE,0.62
1052000.00,PE,0,IDLE,0.62
1053000.00,PE,0,IDLE,0.62
1054000.00,PE,0,IDLE,0.62
1055000.00,PE,0,IDLE,0.62
1056000.00,PE,0,IDLE,0.62
1057000.00,PE,0,IDLE,0.62
1058000.00,PE,0,IDLE,0.62
1059000.00,PE,0,IDLE,0.62
1060000.00,PE,0,IDLE,0.62
1061000.00,PE,0,IDLE,0.62
1062000.00,PE,0,IDLE,0.62
1063000.00,PE,0,IDLE,0.62
1064000.00,PE,0,IDLE,0.62
1065000.00,PE,0,IDLE,0.62
1066000.00,PE,0,IDLE,0.62
1067000.00,PE,0,IDLE,0.62
1068000.00,PE,0,IDLE,0.62
1069000.00,PE,0,IDLE,0.62
1070000.00,PE,0,IDLE,0.62
1071000.00,PE,0,IDLE,0.62
1072000.00,PE,0,IDLE,0.62
1073000.00,PE,0,IDLE,0.62
1074000.00,PE,0,IDLE,0.62
1075000.00,PE,0,IDLE,0.62
1076000.00,PE,0,IDLE,0.62
1077000.00,PE,0,IDLE,0.62
1078000.00,PE,0,IDLE,0.62
1079000.00,PE,0,IDLE,0.62
1080000.00,PE,0,IDLE,0.62
1081000.00,PE,0,IDLE,0.62
1082000.00,PE,0,IDLE,0.62
1083000.00,PE,0,IDLE,0.62
1084000.00,PE,0,IDLE,0.62
1085000.00,PE,0,IDLE,0.62
1086000.00,PE,0,IDLE,0.62
1087000.00,PE,0,IDLE,0.62
1088000.00,PE,0,IDLE,0.62
1089000.00,PE,0,IDLE,0.62
1090000.00,PE,0,IDLE,0.62
1091000.00,PE,0,IDLE,0.62
1092000.00,PE,0,IDLE,0.62
1093000.00,PE,0,IDLE,0.62
1094000.00,PE,0,IDLE,0.62
1095000.00,PE,0,IDLE,0.62
1096000.00,PE,0,IDLE,0.62
1097000.00,PE,0,IDLE,0.62
1098000.00,PE,0,IDLE,0.62
1099000.00,PE,0,IDLE,0.62
1100000.00,PE,0,IDLE,0.62
1101000.00,PE,0,IDLE,0.62
1102000.00,PE,0,IDLE,0.62
1103000.00,PE,0,IDLE,0.62
1104000.00,PE,0,IDLE,0.62
1105000.00,PE,0,IDLE,0.62
1106000.00,PE,0,IDLE,0.62
1107000.00,PE,0,IDLE,0.62
1108000.00,PE,0,IDLE,0.62
1109000.00,PE,0,IDLE,0.62
1110000.00,PE,0,IDLE,0.62
1111000.00,PE,0,IDLE,0.62
1112000.00,PE,0,IDLE,0.62
1113000.00,PE,0,IDLE,0.62
1114000.00,PE,0,IDLE,0.62
1115000.00,PE,0,IDLE,0.62
1116000.00,PE,0,IDLE,0.62
1117000.00,PE,0,IDLE,0.62
1118000.00,PE,0,IDLE,0.62
1119000.00,PE,0,IDLE,0.62
1120000.00,PE,0,IDLE,0.62
1121000.00,PE,0,IDLE,0.62
1122000.00,PE,0,IDLE,0.62
1123000.00,PE,0,IDLE,0.62
1124000.00,PE,0,IDLE,0.62
1125000.00,PE,0,IDLE,0.62
1126000.00,PE,0,IDLE,0.62
1127000.00,PE,0,IDLE,0.62
1128000.00,PE,0,IDLE,0.62
1129000.00,PE,0,IDLE,0.62
1130000.00,PE,0,IDLE,0.62
1131000.00,PE,0,IDLE,0.62
1132000.00,PE,0,IDLE,0.62
1133000.00,PE,0,IDLE,0.62
1134000.00,PE,0,IDLE,0.62
1135000.00,PE,0,IDLE,0.62
1136000.00,PE,0,IDLE,0.62
1137000.00,PE,0,IDLE,0.62
1138000.00,PE,0,IDLE,0.62
1139000.00,PE,0,IDLE,0.62
1140000.00,PE,0,IDLE,0.62
1141000.00,PE,0,IDLE,0.62
1142000.00,PE,0,IDLE,0.62
1143000.00,PE,0,IDLE,0.62
1144000.00,PE,0,IDLE,0.62
1145000.00,PE,0,IDLE,0.62
1146000.00,PE,0,IDLE,0.62
1147000.00,PE,0,IDLE,0.62
1148000.00,PE,0,IDLE,0.62
1149000.00,PE,0,IDLE,0.62
1150000.00,PE,0,IDLE,0.62
1151000.00,PE,0,IDLE,0.62
1152000.00,PE,0,IDLE,0.62
1153000.00,PE,0,IDLE,0.62
1154000.00,PE,0,IDLE,0.62
1155000.00,PE,0,IDLE,0.62
1156000.00,PE,0,IDLE,0.62
1157000.00,PE,0,IDLE,0.62
1158000.00,PE,0,IDLE,0.62
1159000.00,PE,0,IDLE,0.62
1160000.00,PE,0,IDLE,0.62
1161000.00,PE,0,IDLE,0.62
1162000.00,PE,0,IDLE,0.62
1163000.00,PE,0,IDLE,0.62
1164000.00,PE,0,IDLE,0.62
1165000.00,PE,0,IDLE,0.62
1166000.00,PE,0,IDLE,0.62
1167000.00,PE,0,IDLE,0.62
1168000.00,PE,0,IDLE,0.62
1169000.00,PE,0,IDLE,0.62
1170000.00,PE,0,IDLE,0.62
1171000.00,PE,0,IDLE,0.62
1172000.00,PE,0,IDLE,0.62
1173000.00,PE,0,IDLE,0.62
1174000.00,PE,0,IDLE,0.62
1175000.00,PE,0,IDLE,0.62
1176000.00,PE,0,IDLE,0.62
1177000.00,PE,0,IDLE,0.62
1178000.00,PE,0,IDLE,0.62
1179000.00,PE,0,IDLE,0.62
1180000.00,PE,0,IDLE,0.62
1181000.00,PE,0,IDLE,0.62
1182000.00,PE,0,IDLE,0.62
1183000.00,PE,0,IDLE,0.62
1184000.00,PE,0,IDLE,0.62
1185000.00,PE,0,IDLE,0.62
1186000.00,PE,0,IDLE,0.62
1187000.00,PE,0,IDLE,0.62
1188000.00,PE,0,IDLE,0.62
1189000.00,PE,0,IDLE,0.62
1190000.00,PE,0,IDLE,0.62
1191000.00,PE,0,IDLE,0.62
1192000.00,PE,0,IDLE,0.62
1193000.00,PE,0,IDLE,0.62
1194000.00,PE,0,IDLE,0.62
1195000.00,PE,0,IDLE,0.62
1196000.00,PE,0,IDLE,0.62
1197000.00,PE,0,IDLE,0.62
1198000.00,PE,0,IDLE,0.62
1199000.00,PE,0,IDLE,0.62
1200000.00,PE,0,IDLE,0.62
1201000.00,PE,0,IDLE,0.62
1202000.00,PE,0,IDLE,0.62
1203000.00,PE,0,IDLE,0.62
1204000.00,PE,0,IDLE,0.62
1205000.00,PE,0,IDLE,0.62
1206000.00,PE,0,IDLE,0.62
1207000.00,PE,0,IDLE,0.62
1208000.00,PE,0,IDLE,0.62
1209000.00,PE,0,IDLE,0.62
1210000.00,PE,0,IDLE,0.62
1211000.00,PE,0,IDLE,0.62
1212000.00,PE,0,IDLE,0.62
1213000.00,PE,0,IDLE,0.62
1214000.00,PE,0,IDLE,0.62
1215000.00,PE,0,IDLE,0.62
1216000.00,PE,0,IDLE,0.62
1217000.00,PE,0,IDLE,0.62
1218000.00,PE,0,IDLE,0.62
1219000.00,PE,0,IDLE,0.62
1220000.00,PE,0,IDLE,0.62
1221000.00,PE,0,IDLE,0.62
1222000.00,PE,0,IDLE,0.62
1223000.00,PE,0,IDLE,0.62
1224000.00,PE,0,IDLE,0.62
1225000.00,PE,0,IDLE,0.62
1226000.00,PE,0,IDLE,0.62
1227000.00,PE,0,IDLE,0.62
1228000.00,PE,0,IDLE,0.62
1229000.00,PE,0,IDLE,0.62
1230000.00,PE,0,IDLE,0.62
1231000.00,PE,0,IDLE,0.62
1232000.00,PE,0,IDLE,0.62
1233000.00,PE,0,IDLE,0.62
1234000.00,PE,0,IDLE,0.62
1235000.00,PE,0,IDLE,0.62
1236000.00,PE,0,IDLE,0.62
1237000.00,PE,0,IDLE,0.62
1238000.00,PE,0,IDLE,0.62
1239000.00,PE,0,IDLE,0.62
1240000.00,PE,0,IDLE,0.62
1241000.00,PE,0,IDLE,0.62
1242000.00,PE,0,IDLE,0.62
1243000.00,PE,0,IDLE,0.62
1244000.00,PE,0,IDLE,0.62
1245000.00,PE,0,IDLE,0.62
1246000.00,PE,0,IDLE,0.62
1247000.00,PE,0,IDLE,0.62
1248000.00,PE,0,IDLE,0.62
1249000.00,PE,0,IDLE,0.62
1250000.00,PE,0,IDLE,0.62
1251000.00,PE,0,IDLE,0.62
1252000.00,PE,0,IDLE,0.62
1253000.00,PE,0,IDLE,0.62
1254000.00,PE,0,IDLE,0.62
1255000.00,PE,0,IDLE,0.62
1256000.00,PE,0,IDLE,0.62
1257000.00,PE,0,IDLE,0.62
1258000.00,PE,0,IDLE,0.62
1259000.00,PE,0,IDLE,0.62
1260000.00,PE,0,IDLE,0.62
1261000.00,PE,0,IDLE,0.62
1262000.00,PE,0,IDLE,0.62
1263000.00,PE,0,IDLE,0.62
1264000.00,PE,0,IDLE,0.62
1265000.00,PE,0,IDLE,0.62
1266000.00,PE,0,IDLE,0.62
1267000.00,PE,0,IDLE,0.62
1268000.00,PE,0,IDLE,0.62
1269000.00,PE,0,IDLE,0.62
1270000.00,PE,0,IDLE,0.62
1271000.00,PE,0,IDLE,0.62
1272000.00,PE,0,IDLE,0.62
1273000.00,PE,0,IDLE,0.62
1274000.00,PE,0,IDLE,0.62
1275000.00,PE,0,IDLE,0.62
1276000.00,PE,0,IDLE,0.62
1277000.00,PE,0,IDLE,0.62
1278000.00,PE,0,IDLE,0.62
1279000.00,PE,0,IDLE,0.62
1280000.00,PE,0,IDLE,0.62
1281000.00,PE,0,IDLE,0.62
1282000.00,PE,0,IDLE,0.62
1283000.00,PE,0,IDLE,0.62
1284000.00,PE,0,IDLE,0.62
1285000.00,PE,0,IDLE,0.62
1286000.00,PE,0,IDLE,0.62
1287000.00,PE,0,IDLE,0.62
1288000.00,PE,0,IDLE,0.62
1289000.00,PE,0,IDLE,0.62
1290000.00,PE,0,IDLE,0.62
1291000.00,PE,0,IDLE,0.62
1292000.00,PE,0,IDLE,0.62
1293000.00,PE,0,IDLE,0.62
1294000.00,PE,0,IDLE,0.62
1295000.00,PE,0,IDLE,0.62
1296000.00,PE,0,IDLE,0.62
1297000.00,PE,0,IDLE,0.62
1298000.00,PE,0,IDLE,0.62
1299000.00,PE,0,IDLE,0.62
1300000.00,PE,0,IDLE,0.62
1301000.00,PE,0,IDLE,0.62
1302000.00,PE,0,IDLE,0.62
1303000.00,PE,0,IDLE,0.62
1304000.00,PE,0,IDLE,0.62
1305000.00,PE,0,IDLE,0.62
1306000.00,PE,0,IDLE,0.62
1307000.00,PE,0,IDLE,0.62
1308000.00,PE,0,IDLE,0.62
1309000.00,PE,0,IDLE,0.62
1310000.00,PE,0,IDLE,0.62
1311000.00,PE,0,IDLE,0.62
1312000.00,PE,0,IDLE,0.62
1313000.00,PE,0,IDLE,0.62
1314000.00,PE,0,IDLE,0.62
1315000.00,PE,0,IDLE,0.62
1316000.00,PE,0,IDLE,0.62
1317000.00,PE,0,IDLE,0.62
1318000.00,PE,0,IDLE,0.62
1319000.00,PE,0,IDLE,0.62
1320000.00,PE,0,IDLE,0.62
1321000.00,PE,0,IDLE,0.62
1322000.00,PE,0,IDLE,0.62
1323000.00,PE,0,IDLE,0.62
1324000.00,PE,0,IDLE,0.62
1325000.00,PE,0,IDLE,0.62
1326000.00,PE,0,IDLE,0.62
1327000.00,PE,0,IDLE,0.62
1328000.00,PE,0,IDLE,0.62
1329000.00,PE,0,IDLE,0.62
1330000.00,PE,0,IDLE,0.62
1331000.00,PE,0,IDLE,0.62
1332000.00,PE,0,IDLE,0.62
1333000.00,PE,0,IDLE,0.62
1334000.00,PE,0,IDLE,0.62
1335000.00,PE,0,IDLE,0.62
1336000.00,PE,0,IDLE,0.62
1337000.00,PE,0,IDLE,0.62
1338000.00,PE,0,IDLE,0.62
1339000.00,PE,0,IDLE,0.62
1340000.00,PE,0,IDLE,0.62
1341000.00,PE,0,IDLE,0.62
1342000.00,PE,0,IDLE,0.62
1343000.00,PE,0,IDLE,0.62
1344000.00,PE,0,IDLE,0.62
1345000.00,PE,0,IDLE,0.62
1346000.00,PE,0,IDLE,0.62
1347000.00,PE,0,IDLE,0.62
1348000.00,PE,0,IDLE,0.62
1349000.00,PE,0,IDLE,0.62
1350000.00,PE,0,IDLE,0.62
1351000.00,PE,0,IDLE,0.62
1352000.00,PE,0,IDLE,0.62
1353000.00,PE,0,IDLE,0.62
1354000.00,PE,0,IDLE,0.62
1355000.00,PE,0,IDLE,0.62
1356000.00,PE,0,IDLE,0.62
1357000.00,PE,0,IDLE,0.62
1358000.00,PE,0,IDLE,0.62
1359000.00,PE,0,IDLE,0.62
1360000.00,PE,0,IDLE,0.62
1361000.00,PE,0,IDLE,0.62
1362000.00,PE,0,IDLE,0.62
1363000.00,PE,0,IDLE,0.62
1364000.00,PE,0,IDLE,0.62
1365000.00,PE,0,IDLE,0.62
1366000.00,PE,0,IDLE,0.62
1367000.00,PE,0,IDLE,0.62
1368000.00,PE,0,IDLE,0.62
1369000.00,PE,0,IDLE,0.62
1370000.00,PE,0,IDLE,0.62
1371000.00,PE,0,IDLE,0.62
1372000.00,PE,0,IDLE,0.62
1373000.00,PE,0,IDLE,0.62
1374000.00,PE,0,IDLE,0.62
1375000.00,PE,0,IDLE,0.62
1376000.00,PE,0,IDLE,0.62
1377000.00,PE,0,IDLE,0.62
1378000.00,PE,0,IDLE,0.62
1379000.00,PE,0,IDLE,0.62
1380000.00,PE,0,IDLE,0.62
1381000.00,PE,0,IDLE,0.62
1382000.00,PE,0,IDLE,0.62
1383000.00,PE,0,IDLE,0.62
1384000.00,PE,0,IDLE,0.62
1385000.00,PE,0,IDLE,0.62
1386000.00,PE,0,IDLE,0.62
1387000.00,PE,0,IDLE,0.62
1388000.00,PE,0,IDLE,0.62
1389000.00,PE,0,IDLE,0.62
1390000.00,PE,0,IDLE,0.62
1391000.00,PE,0,IDLE,0.62
1392000.00,PE,0,IDLE,0.62
1393000.00,PE,0,IDLE,0.62
1394000.00,PE,0,IDLE,0.62
1395000.00,PE,0,IDLE,0.62
1396000.00,PE,0,IDLE,0.62
1397000.00,PE,0,IDLE,0.62
1398000.00,PE,0,IDLE,0.62
1399000.00,PE,0,IDLE,0.62
1400000.00,PE,0,IDLE,0.62
1401000.00,PE,0,IDLE,0.62
1402000.00,PE,0,IDLE,0.62
1403000.00,PE,0,IDLE,0.62
1404000.00,PE,0,IDLE,0.62
1405000.00,PE,0,IDLE,0.62
1406000.00,PE,0,IDLE,0.62
1407000.00,PE,0,IDLE,0.62
1408000.00,PE,0,IDLE,0.62
1409000.00,PE,0,IDLE,0.62
1410000.00,PE,0,IDLE,0.62
1411000.00,PE,0,IDLE,0.62
1412000.00,PE,0,IDLE,0.62
1413000.00,PE,0,IDLE,0.62
1414000.00,PE,0,IDLE,0.62
1415000.00,PE,0,IDLE,0.62
1416000.00,PE,0,IDLE,0.62
1417000.00,PE,0,IDLE,0.62
1418000.00,PE,0,IDLE,0.62
1419000.00,PE,0,IDLE,0.62
1420000.00,PE,0,IDLE,0.62
